Post Date,Due Date,Encoded Name,Invoice #,Charge Category,Charge Detail,Program,Program Schedule,Billing Term,Original Charge,Discount 1,Discount 2,Discount 3,Discount 4,Discount Amount,Original Charge Amount,Adjustment Amount,Current Charge Amount,Encoded Name
10/22/2023,11/1/2023,DM302,65369570,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Old Price Discount, Sibling / family discount,,($147.50),$902.50 , $-   ,$902.50 ,DM302
10/22/2023,11/1/2023,DM499,65364735,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount, Old Price Discount, Corporate Discount,,($157.50),$997.50 , $-   ,$997.50 ,DM499
10/22/2023,11/1/2023,ET995,66758143,Tuition,CCA,Elementary,FD,Monthly,$315.70 ,,,,,($315.70), $-   , $-   , $-   ,ET995
10/22/2023,11/1/2023,EH542,5172082,Tuition,,Infant,FD,Monthly,"$1,400.00 ",,,,, $-   ,"$1,400.00 ", $-   ,"$1,400.00 ",EH542
10/22/2023,11/1/2023,ES118,65365962,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($55.00),"$1,100.00 ", $-   ,"$1,100.00 ",ES118
10/22/2023,11/1/2023,EN878,69702231,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,EN878
10/22/2023,11/1/2023,EH577,65369594,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Healthcare Worker, CCA,,($585.00),$465.00 ,($465.00), $-   ,EH577
10/22/2023,11/1/2023,ER947,65369538,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Corporate Discount,,,,($52.50),$997.50 ,($49.87),$947.63 ,ER947
10/22/2023,11/1/2023,ET629,65369514,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Old Price Discount, Sibling / family discount,,($147.50),$902.50 , $-   ,$902.50 ,ET629
10/22/2023,11/1/2023,EF185,65364703,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount, Old Price Discount, Teacher Discount,,($157.50),$997.50 , $-   ,$997.50 ,EF185
10/22/2023,11/1/2023,EK601,65369590,Tuition,,Primary,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",EK601
10/22/2023,11/1/2023,EC567,69697650,Tuition,,Infant,FD,Monthly,"$1,400.00 ",,,,, $-   ,"$1,400.00 ", $-   ,"$1,400.00 ",EC567
10/22/2023,11/1/2023,ED504,69701187,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ",($100.00),$900.00 ,ED504
10/22/2023,11/1/2023,ET187,65361313,Tuition,,Infant,FD,Monthly,"$1,400.00 ",Old Price Discount, Old Price Discount, Teacher Discount,,($355.00),"$1,045.00 ", $-   ,"$1,045.00 ",ET187
10/22/2023,11/1/2023,ET932,69701335,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",ET932
10/22/2023,11/1/2023,EM146,65369566,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Healthcare Worker,,,($100.00),$950.00 , $-   ,$950.00 ,EM146
10/22/2023,11/1/2023,ES763,287065,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Teacher Discount,,,,($57.75),"$1,097.25 ", $-   ,"$1,097.25 ",ES763
10/22/2023,11/1/2023,EK740,77970833,Tuition,,Toddler,5SD,Monthly,"$1,100.00 ",,,,, $-   ,"$1,100.00 ", $-   ,"$1,100.00 ",EK740
10/22/2023,11/1/2023,GB504,19945213,Tuition,,Middle/High,FD,Monthly,$575.00 ,,,,, $-   ,$575.00 , $-   ,$575.00 ,GB504
10/22/2023,11/1/2023,GH526,65364691,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",,,,, $-   ,"$1,155.00 ", $-   ,"$1,155.00 ",GH526
10/22/2023,11/1/2023,GA624,66759044,Tuition,CCA,Elementary,FD,Monthly,$315.70 ,,,,,($315.70), $-   , $-   , $-   ,GA624
10/22/2023,11/1/2023,HB486,72691130,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",,,,, $-   ,"$1,155.00 ", $-   ,"$1,155.00 ",HB486
10/22/2023,11/1/2023,HT997,66758185,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($448.00), $-   , $-   , $-   ,HT997
10/22/2023,11/1/2023,HR233,65363146,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($55.00),"$1,100.00 ", $-   ,"$1,100.00 ",HR233
10/22/2023,11/1/2023,HT169,66758087,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($448.00), $-   , $-   , $-   ,HT169
10/22/2023,11/1/2023,ID171,65369522,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Sibling / family discount,,,,($52.50),$997.50 , $-   ,$997.50 ,ID171
10/22/2023,11/1/2023,ID192,65365933,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount, Teacher Discount,,,($165.00),$990.00 , $-   ,$990.00 ,ID192
10/22/2023,11/1/2023,IK711,65363166,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",,,,, $-   ,"$1,155.00 ", $-   ,"$1,155.00 ",IK711
10/22/2023,11/1/2023,IO751,65363150,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount, Old Price Discount, Corporate Discount,,($157.50),$997.50 , $-   ,$997.50 ,IO751
10/22/2023,11/1/2023,IB398,72452772,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,IB398
10/22/2023,11/1/2023,JC823,65769616,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Old Price Discount, Healthcare Worker,,,($157.50),$997.50 , $-   ,$997.50 ,JC823
10/22/2023,11/1/2023,JA734,69701584,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Friends & Family,,,,($450.00),$600.00 , $-   ,$600.00 ,JA734
10/22/2023,11/1/2023,JA456,66757566,Tuition,,Elementary,5SD,Monthly,"$1,102.50 ",Employee discount,,,,"($1,102.50)", $-   , $-   , $-   ,JA456
10/22/2023,11/1/2023,JF519,72422433,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Teacher Discount,,,,($52.50),$997.50 , $-   ,$997.50 ,JF519
10/22/2023,11/1/2023,JN116,69296510,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",,,,, $-   ,"$1,155.00 ", $-   ,"$1,155.00 ",JN116
10/22/2023,11/1/2023,JA173,66757439,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Employee discount,,,,"($1,155.00)", $-   , $-   , $-   ,JA173
10/22/2023,11/1/2023,JH765,65770258,Tuition,,Elementary,5SD,Monthly,"$1,102.50 ",Old Price Discount,,,,($102.50),"$1,000.00 ", $-   ,"$1,000.00 ",JH765
10/22/2023,11/1/2023,JG940,65363154,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($55.00),"$1,100.00 ", $-   ,"$1,100.00 ",JG940
10/22/2023,11/1/2023,JF474,76515710,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($167.00),$233.00 , $-   ,$233.00 ,JF474
10/22/2023,11/1/2023,JT755,65369518,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Old Price Discount, Sibling / family discount, Healthcare Worker,($192.62),$857.38 , $-   ,$857.38 ,JT755
10/22/2023,11/1/2023,KT519,65769776,Tuition,,Elementary,5SD,Monthly,"$1,102.50 ",Old Price Discount, Friends & Family,,,($402.50),$700.00 , $-   ,$700.00 ,KT519
10/22/2023,11/1/2023,KA740,69701709,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Employee discount,,,,"($1,050.00)", $-   , $-   , $-   ,KA740
10/22/2023,11/1/2023,KL978,65369510,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Old Price Discount,,,($100.00),$950.00 , $-   ,$950.00 ,KL978
10/22/2023,11/1/2023,KJ993,66756536,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Old Price Discount, Old Price Discount, Employee discount,,($655.00),$500.00 , $-   ,$500.00 ,KJ993
10/22/2023,11/1/2023,KB487,65369526,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Old Price Discount,,,($100.00),$950.00 , $-   ,$950.00 ,KB487
10/22/2023,11/1/2023,LC530,69698328,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Corporate Discount,,,,($52.50),$997.50 , $-   ,$997.50 ,LC530
10/22/2023,11/1/2023,LA985,69700744,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Friends & Family,,,,($505.00),$650.00 , $-   ,$650.00 ,LA985
10/22/2023,11/1/2023,LB679,69699468,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",LB679
10/22/2023,11/1/2023,LJ120,86886404,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($424.00), $-   , $-   , $-   ,LJ120
10/22/2023,11/1/2023,LK967,65369574,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Sibling / family discount,,,,($52.50),$997.50 , $-   ,$997.50 ,LK967
10/22/2023,11/1/2023,LT853,65770117,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Old Price Discount, Old Price Discount, Sibling / family discount,,($205.00),$950.00 , $-   ,$950.00 ,LT853
10/22/2023,11/1/2023,LS215,65366860,Tuition,,Toddler,5HD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",LS215
10/22/2023,11/1/2023,LK391,78471545,Tuition,,Toddler,5SD,Monthly,"$1,100.00 ",Friends & Family,,,,($110.00),$990.00 , $-   ,$990.00 ,LK391
10/22/2023,11/1/2023,LF424,69207827,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",,,,, $-   ,"$1,155.00 ", $-   ,"$1,155.00 ",LF424
10/22/2023,11/1/2023,LH887,65366509,Tuition,,Toddler,5SD,Monthly,"$1,100.00 ",Old Price Discount,,,,($50.00),"$1,050.00 ", $-   ,"$1,050.00 ",LH887
10/22/2023,11/1/2023,ME928,73379555,Tuition,,Primary,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",ME928
10/22/2023,11/1/2023,MM838,65366653,Tuition,,Toddler,5SD,Monthly,"$1,100.00 ",Corporate Discount,,,,($55.00),"$1,045.00 ", $-   ,"$1,045.00 ",MM838
10/22/2023,11/1/2023,MA994,69702532,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Military Discount,,,,($52.50),$997.50 , $-   ,$997.50 ,MA994
10/22/2023,11/1/2023,MS458,72453435,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Old Price Discount, Old Price Discount,,,($155.00),"$1,000.00 ", $-   ,"$1,000.00 ",MS458
10/22/2023,11/1/2023,MA580,71356318,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",,,,, $-   ,"$1,000.00 ", $-   ,"$1,000.00 ",MA580
10/22/2023,11/1/2023,MH971,65369267,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",,,,, $-   ,"$1,000.00 ", $-   ,"$1,000.00 ",MH971
10/22/2023,11/1/2023,MB500,65361305,Tuition,,Infant,FD,Monthly,"$1,400.00 ",,,,, $-   ,"$1,400.00 ", $-   ,"$1,400.00 ",MB500
10/22/2023,11/1/2023,MA314,65770195,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Old Price Discount, Old Price Discount,,,($155.00),"$1,000.00 ", $-   ,"$1,000.00 ",MA314
10/22/2023,11/1/2023,MA985,72453750,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount, Healthcare Worker,,,($110.00),"$1,045.00 ", $-   ,"$1,045.00 ",MA985
10/22/2023,11/1/2023,MV832,74518589,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Friends & Family,,,,($170.00),$880.00 , $-   ,$880.00 ,MV832
10/22/2023,11/1/2023,MT215,65364695,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",,,,, $-   ,"$1,155.00 ", $-   ,"$1,155.00 ",MT215
10/22/2023,11/1/2023,MR369,69702049,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,MR369
10/22/2023,11/1/2023,NK751,65369259,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",Friends & Family,,,,($120.00),$880.00 , $-   ,$880.00 ,NK751
10/22/2023,11/1/2023,NA429,76520466,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Employee discount,,,,"($1,050.00)", $-   , $-   , $-   ,NA429
10/22/2023,11/1/2023,NA166,65770262,Tuition,,Elementary,5SD,Monthly,"$1,102.50 ",,,,, $-   ,"$1,102.50 ", $-   ,"$1,102.50 ",NA166
10/22/2023,11/1/2023,NN583,65369279,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,NN583
10/22/2023,11/1/2023,NA786,286679,Tuition,,Infant,FD,Monthly,"$1,400.00 ",,,,,($872.00),$528.00 ,($528.00), $-   ,NA786
10/22/2023,11/1/2023,NG856,65366855,Tuition,,Toddler,5HD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",NG856
10/22/2023,11/1/2023,NH274,66758982,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,,($211.00),$173.00 , $-   ,$173.00 ,NH274
10/22/2023,11/1/2023,OM863,69702616,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",OM863
10/22/2023,11/1/2023,PG138,65369502,Tuition,,Primary,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",PG138
10/22/2023,11/1/2023,PB959,65358659,Tuition,,Infant,FD,Monthly,"$1,400.00 ",,,,, $-   ,"$1,400.00 ", $-   ,"$1,400.00 ",PB959
10/22/2023,11/1/2023,RM321,65358674,Tuition,,Infant,FD,Monthly,"$1,400.00 ",,,,, $-   ,"$1,400.00 ", $-   ,"$1,400.00 ",RM321
10/22/2023,11/1/2023,RE896,69699738,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($400.00), $-   , $-   , $-   ,RE896
10/22/2023,11/1/2023,RK773,66757447,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",Employee discount,,,,"($1,155.00)", $-   , $-   , $-   ,RK773
10/22/2023,11/1/2023,RM957,86886738,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,,($384.00), $-   , $-   , $-   ,RM957
10/22/2023,11/1/2023,RE750,66758272,Tuition,CCA,Infant,FD,Monthly,$478.00 ,,,,, $-   ,$478.00 , $-   ,$478.00 ,RE750
10/22/2023,11/1/2023,RB437,65369506,Tuition,,Primary,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",RB437
10/22/2023,11/1/2023,RV308,65358650,Tuition,,Infant,FD,Monthly,"$1,400.00 ",Old Price Discount,,,,($245.00),"$1,155.00 ", $-   ,"$1,155.00 ",RV308
10/22/2023,11/1/2023,RH251,65364715,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount, Healthcare Worker, Military Discount,,($162.25),$992.75 , $-   ,$992.75 ,RH251
10/22/2023,11/1/2023,RA133,66759065,Tuition,CCA,Elementary,FD,Monthly,$315.70 ,,,,,($315.70), $-   , $-   , $-   ,RA133
10/22/2023,11/1/2023,RR665,65774261,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Healthcare Worker, Corporate Discount,,,($112.61),"$1,042.39 ", $-   ,"$1,042.39 ",RR665
10/22/2023,11/1/2023,SR468,76519899,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Healthcare Worker,,,,($57.75),"$1,097.25 ", $-   ,"$1,097.25 ",SR468
10/22/2023,11/1/2023,SP954,65364707,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",,,,, $-   ,"$1,155.00 ", $-   ,"$1,155.00 ",SP954
10/22/2023,11/1/2023,SK411,69697678,Tuition,,Infant,FD,Monthly,"$1,400.00 ",Old Price Discount, Old Price Discount, Healthcare Worker,,($355.00),"$1,045.00 ", $-   ,"$1,045.00 ",SK411
10/22/2023,11/1/2023,SE659,65369263,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",Healthcare Worker,,,,($50.00),$950.00 , $-   ,$950.00 ,SE659
10/22/2023,11/1/2023,SS385,65369530,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Friends & Family, Sibling / family discount,,($147.50),$902.50 , $-   ,$902.50 ,SS385
10/22/2023,11/1/2023,SR805,65369562,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Healthcare Worker, Corporate Discount,,,($102.37),$947.63 , $-   ,$947.63 ,SR805
10/22/2023,11/1/2023,SW414,66757524,Tuition,,Elementary,FD,Monthly,"$1,155.00 ",,,,, $-   ,"$1,155.00 ", $-   ,"$1,155.00 ",SW414
10/22/2023,11/1/2023,SW989,65369582,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Sibling / family discount,,,,($52.50),$997.50 , $-   ,$997.50 ,SW989
10/22/2023,11/1/2023,SN870,65361309,Tuition,,Infant,FD,Monthly,"$1,400.00 ",Healthcare Worker,,,,($70.00),"$1,330.00 ", $-   ,"$1,330.00 ",SN870
10/22/2023,11/1/2023,SJ111,65363158,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount, Healthcare Worker,,,($110.00),"$1,045.00 ", $-   ,"$1,045.00 ",SJ111
10/22/2023,11/1/2023,SW833,65364727,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($55.00),"$1,100.00 ", $-   ,"$1,100.00 ",SW833
10/22/2023,11/1/2023,SS200,69701983,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Healthcare Worker,,,($100.00),$950.00 , $-   ,$950.00 ,SS200
10/22/2023,11/1/2023,SJ262,65773684,Tuition,,Infant,FD,Monthly,"$1,400.00 ",,,,, $-   ,"$1,400.00 ", $-   ,"$1,400.00 ",SJ262
10/22/2023,11/1/2023,SM414,76514000,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($195.00),$205.00 , $-   ,$205.00 ,SM414
10/22/2023,11/1/2023,SJ280,65369534,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",SJ280
10/22/2023,11/1/2023,TA230,66757562,Tuition,,Elementary,5SD,Monthly,"$1,102.50 ",Employee discount,,,,"($1,102.50)", $-   , $-   , $-   ,TA230
10/22/2023,11/1/2023,TK549,67193584,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",Healthcare Worker,,,,($50.00),$950.00 , $-   ,$950.00 ,TK549
10/27/2023,11/1/2023,TL619,54634179,Tuition,,Infant,FD,Monthly,"$1,400.00 ",,,,,"($1,195.00)",$205.00 , $-   ,$205.00 ,TL619
10/22/2023,11/1/2023,VA179,93850018,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,,($243.00),$141.00 , $-   ,$141.00 ,VA179
10/22/2023,11/1/2023,VB388,65369558,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Sibling / family discount,,,,($52.50),$997.50 , $-   ,$997.50 ,VB388
10/22/2023,11/1/2023,WS726,5172732,Tuition,,Primary,FD,Monthly,"$1,050.00 ",,,,,($845.00),$205.00 , $-   ,$205.00 ,WS726
10/22/2023,11/1/2023,YS128,65369542,Tuition,,Primary,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",YS128
10/22/2023,11/1/2023,YM999,72451445,Tuition,,Primary,5HD,Monthly,$950.00 ,Teacher Discount,,,,($237.50),$712.50 , $-   ,$712.50 ,YM999
10/22/2023,11/1/2023,YN891,71809757,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Healthcare Worker,,,,($52.50),$997.50 , $-   ,$997.50 ,YN891
10/22/2023,11/1/2023,YS461,65369546,Tuition,,Primary,FD,Monthly,"$1,050.00 ",Old Price Discount, Sibling / family discount,,,($100.00),$950.00 , $-   ,$950.00 ,YS461
10/22/2023,11/1/2023,ZI474,75845452,Tuition,,Primary,3SD,Monthly,$950.00 ,,,,, $-   ,$950.00 , $-   ,$950.00 ,ZI474
10/22/2023,11/1/2023,ZZ428,66758896,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($400.00), $-   , $-   , $-   ,ZZ428
10/22/2023,11/1/2023,ZJ591,76519440,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",,,,, $-   ,"$1,155.00 ", $-   ,"$1,155.00 ",ZJ591
10/22/2023,11/1/2023,ZR267,65770267,Tuition,,Elementary,5SD,Monthly,"$1,102.50 ",Old Price Discount, Old Price Discount, Sibling / family discount,,($200.00),$902.50 , $-   ,$902.50 ,ZR267
10/22/2023,11/1/2023,ZJ754,69700311,Tuition,,Primary,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,ZJ754
10/22/2023,11/1/2023,ZU852,65364699,Tuition,,Toddler,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($55.00),"$1,100.00 ", $-   ,"$1,100.00 ",ZU852
11/3/2023,11/3/2023,HD501,11568160,Tuition,,Primary,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",HD501
11/3/2023,11/3/2023,WR485,11567170,Tuition,,Infant,FD,Monthly,"$1,400.00 ",,,,, $-   ,"$1,400.00 ",($245.00),"$1,155.00 ",WR485
11/5/2023,11/10/2023,AE928,93049231,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 ,($68.30),$315.70 ,AE928
11/8/2023,11/10/2023,AB434,94388597,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,, $-   ,$448.00 , $-   ,$448.00 ,AB434
11/8/2023,11/10/2023,AJ701,94388599,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,, $-   ,$400.00 , $-   ,$400.00 ,AJ701
11/5/2023,11/10/2023,AH405,94696519,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,, $-   ,$424.00 ,($424.00), $-   ,AH405
11/5/2023,11/10/2023,AC894,93047740,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($143.00),$281.00 ,($281.00), $-   ,AC894
11/8/2023,11/10/2023,CJ431,94388277,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($11.00),$437.00 ,($437.00), $-   ,CJ431
11/5/2023,11/10/2023,CT560,5173443,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($143.00),$257.00 ,($257.00), $-   ,CT560
11/5/2023,11/10/2023,CM826,93047716,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($71.50),$352.50 ,($352.50), $-   ,CM826
11/8/2023,11/10/2023,ET995,94388330,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 ,($68.30),$315.70 ,ET995
11/5/2023,11/10/2023,EH577,94696480,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($232.50),$167.50 ,($167.50), $-   ,EH577
11/5/2023,11/10/2023,GA624,93048008,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 ,($384.00), $-   ,GA624
11/8/2023,11/10/2023,HT997,94388312,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,, $-   ,$424.00 , $-   ,$424.00 ,HT997
11/8/2023,11/10/2023,HT169,94387557,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,, $-   ,$448.00 , $-   ,$448.00 ,HT169
11/8/2023,11/10/2023,JF474,94388111,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($143.00),$281.00 ,($281.00), $-   ,JF474
11/8/2023,11/10/2023,LJ120,94388441,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,, $-   ,$424.00 , $-   ,$424.00 ,LJ120
11/5/2023,11/10/2023,NA786,93047950,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($264.00),$184.00 ,($184.00), $-   ,NA786
11/5/2023,11/10/2023,NH274,93047724,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,,($55.50),$328.50 ,($91.43),$237.07 ,NH274
11/5/2023,11/10/2023,RE896,93048365,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,, $-   ,$400.00 , $-   ,$400.00 ,RE896
11/5/2023,11/10/2023,RM957,93049223,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 ,($68.30),$315.70 ,RM957
11/8/2023,11/10/2023,RE750,94388080,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($239.00),$209.00 ,($209.00), $-   ,RE750
11/5/2023,11/10/2023,RA133,93048081,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 ,($68.30),$315.70 ,RA133
11/5/2023,11/10/2023,SM414,93047639,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($205.00),$195.00 ,($195.00), $-   ,SM414
11/5/2023,11/10/2023,TL619,93027922,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($102.50),$321.50 ,($321.50), $-   ,TL619
11/8/2023,11/10/2023,UO109,94388601,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($143.00),$281.00 ,($281.00), $-   ,UO109
11/5/2023,11/10/2023,VA179,93047747,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,,($70.50),$313.50 ,($61.89),$251.61 ,VA179
11/5/2023,11/10/2023,WS726,5172981,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($102.50),$297.50 ,($297.50), $-   ,WS726
11/5/2023,11/10/2023,ZZ428,93048385,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,, $-   ,$400.00 , $-   ,$400.00 ,ZZ428
11/19/2023,11/24/2023,AE928,2877640,Tuition,CCA,Elementary,FD,Monthly,$384.00 ,,,,, $-   ,$384.00 ,($68.30),$315.70 ,AE928
11/22/2023,11/24/2023,AB434,4857495,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,, $-   ,$448.00 , $-   ,$448.00 ,AB434
11/22/2023,11/24/2023,AJ701,4857385,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,, $-   ,$400.00 , $-   ,$400.00 ,AJ701
11/19/2023,11/24/2023,AH405,2844107,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,, $-   ,$424.00 ,($424.00), $-   ,AH405
11/19/2023,11/24/2023,AC894,2876605,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($143.00),$281.00 ,($281.00), $-   ,AC894
11/22/2023,11/24/2023,CJ431,4857070,Tuition,CCA,Infant,FD,Monthly,$448.00 ,,,,,($11.00),$437.00 ,($437.00), $-   ,CJ431
11/19/2023,11/24/2023,CT560,5173444,Tuition,CCA,Primary,FD,Monthly,$400.00 ,,,,,($143.00),$257.00 ,($257.00), $-   ,CT560
11/19/2023,11/24/2023,CM826,2876578,Tuition,CCA,Toddler,FD,Monthly,$424.00 ,,,,,($71.50),$352.50 ,($352.50), $-   ,CM826
