Date,StudentName,FirstName,LastName,SiblingName,ChargeCategory,OriginalCharge,DiscountType,DiscountAmount,Adjustment,BillingAmount,Status,Gender,Age,City,State,Program,Room,Schedule,StartTime,EndTime
12/1/2023,Liyana Khater,Liyana,Khater,Ali,Tuition,"$1,100.00",Friends & Family,-$110.00,$0.00,$990.00,Inactive,female,2,,,Toddler,Beethoven,FD,7:00 AM,6:00 PM
12/1/2023,London Frye,London,Frye,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
12/1/2023,Luna Hernandez,Luna,Hernandez,,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,female,3,Plano,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
12/1/2023,Majdi ElKhalili,Majdi,ElKhalili,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Active,male,4,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
12/1/2023,Manasvi Manukonda,Manasvi,Manukonda,,Tuition,"$1,100.00",Corporate Discount,-$55.00,$0.00,"$1,045.00",Active,male,3,Richardson,Texas,Toddler,Monet,5SD,8:30 AM,2:45 PM
12/1/2023,Marina Araniti,Marina,Araniti,,Tuition,"$1,050.00",Military Discount,-$52.50,$0.00,$997.50,Inactive,female,5,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
12/1/2023,Maxwell Sampson,Maxwell,Sampson,Bonnie,Tuition,"$1,155.00",Old Price Discount,-$155.00,$0.00,"$1,000.00",Active,male,11,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
12/1/2023,Maya Abunijmeh,Maya,Abunijmeh,,Tuition,"$1,000.00",,$0.00,$0.00,"$1,000.00",Active,female,6,Sachse,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
12/1/2023,Mia Hasan,Mia,Hasan,,Tuition,"$1,000.00",,$0.00,$0.00,"$1,000.00",Inactive,female,5,Mckinney,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
12/1/2023,Miguel Bonilla,Miguel,Bonilla,,Tuition,"$1,400.00",,$0.00,$0.00,"$1,400.00",Active,male,2,Dallas,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
12/1/2023,Milo Arnquist,Milo,Arnquist,,Tuition,"$1,155.00",Old Price Discount,-$155.00,$0.00,"$1,000.00",Inactive,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
12/1/2023,Minnie Attebery,Minnie,Attebery,,Tuition,"$1,155.00",Healthcare Worker,-$110.00,$0.00,"$1,045.00",Active,female,3,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
12/1/2023,Mira Vayni,Mira,Vayni,,Tuition,"$1,050.00",Friends & Family,-$170.00,$0.00,$880.00,Inactive,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
12/1/2023,Mojore Temitope,Mojore,Temitope,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,male,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
12/1/2023,Muhammad Ruhaan,Muhammad,Ruhaan,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Active,male,4,Garland,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
12/1/2023,Naya Kato,Naya,Kato,,Tuition,"$1,000.00",Friends & Family,-$120.00,$0.00,$880.00,Active,female,5,Sachse,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
12/1/2023,Noor Abusaad,Noor,Abusaad,,Tuition,"$1,050.00",Employee discount,"-$1,050.00",$0.00,$0.00,Active,female,3,,,Toddler,Mozart,FD,7:00 AM,6:00 PM
12/1/2023,Noora Alhindi,Noora,Alhindi,Ayah,Tuition,"$1,102.50",,$0.00,$0.00,"$1,102.50",Active,female,6,Plano,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
12/1/2023,Noora Nazimuddin,Noora,Nazimuddin,Ali,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Active,female,4,Plano,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
12/1/2023,Nooran Alzobi,Nooran,Alzobi,Ghufran,Tuition,"$1,400.00",CCA Discount,-$369.60,$0.00,"$1,030.40",Active,female,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
12/1/2023,Nyra Dutta Gupta,Nyra,Dutta Gupta,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Inactive,female,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
12/1/2023,Nzuh Hussein,Nzuh,Hussein,,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,9,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
12/1/2023,Omar  I. Memon,Omar,I. Memon,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Active,male,3,Dallas,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
12/1/2023,Omar Abdelmaksoud,Omar,Abdelmaksoud,,Tuition,"$1,155.00",CCA Discount,-$179.80,$0.00,$975.20,Active,male,3,Richardson,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
12/1/2023,Penelope Garza,Penelope,Garza,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Active,female,4,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
12/1/2023,Prince Black,Prince,Black,,Tuition,"$1,400.00",,$0.00,"-$1,400.00",$0.00,Inactive,male,1,Rowlett,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
12/1/2023,Rachel Mathews,Rachel,Mathews,,Tuition,"$1,400.00",,$0.00,$0.00,"$1,400.00",Active,female,2,Richardson,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
12/1/2023,Ragnar Esparza,Ragnar,Esparza,Abigail,Tuition,"$1,050.00",CCA Discount,-$130.00,$0.00,$920.00,Active,male,4,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
12/1/2023,Rania Ahmed Khalil,Rania,Ahmed Khalil,,Tuition,"$1,155.00",Employee discount,"-$1,155.00",$0.00,$0.00,Active,female,8,Richardson,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
12/1/2023,Reegan Mancha,Reegan,Mancha,,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,11,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
12/1/2023,Reign Esparza,Reign,Esparza,Abigail,Tuition,"$1,400.00",CCA Discount,-$369.60,$0.00,"$1,030.40",Active,male,2,Richardson,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
12/1/2023,Rhett Brown,Rhett,Brown,Violet,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Active,male,5,Sachse,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
12/1/2023,Rodrik Valencia,Rodrik,Valencia,,Tuition,"$1,400.00",Old Price Discount,-$245.00,$0.00,"$1,155.00",Inactive,male,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
12/1/2023,Roman Hodges,Roman,Hodges,,Tuition,"$1,155.00",Healthcare Worker,-$162.25,$0.00,$992.75,Active,male,2,Dallas,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
12/1/2023,Rozan Alzobi,Rozan,Alzobi,Ghufran,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,8,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
12/1/2023,Rudhra Ramchand,Rudhra,Ramchand,,Tuition,"$1,155.00",Healthcare Worker,-$112.61,$0.00,"$1,042.39",Active,female,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
12/1/2023,Safiya Rahman,Safiya,Rahman,,Tuition,"$1,155.00",Healthcare Worker,-$57.75,$0.00,"$1,097.25",Active,female,3,Plano,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
12/1/2023,Samhitha R. Peddolla,Samhitha,R. Peddolla,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,female,3,Sachse,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
12/1/2023,Samuel Kim,Samuel,Kim,,Tuition,"$1,400.00",Healthcare Worker,-$355.00,$0.00,"$1,045.00",Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
12/1/2023,Sarah Elchafic,Sarah,Elchafic,,Tuition,"$1,000.00",Healthcare Worker,-$50.00,$0.00,$950.00,Inactive,female,4,Richardson,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
12/1/2023,Sarah Shurafa,Sarah,Shurafa,Ayah,Tuition,"$1,050.00",Friends & Family,-$147.50,$0.00,$902.50,Active,female,5,Rowlett,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
12/1/2023,Sedona Redmond,Sedona,Redmond,,Tuition,"$1,050.00",Healthcare Worker,-$102.37,$0.00,$947.63,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
12/1/2023,Shazil Wadiwala,Shazil,Wadiwala,Shifa,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,male,7,Sachse,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
12/1/2023,Shifa Wadiwala,Shifa,Wadiwala,Shazil,Tuition,"$1,050.00",Sibling ,-$52.50,$0.00,$997.50,Active,female,4,Sachse,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
12/1/2023,Sidi Amadou Njie,Sidi,Amadou Njie,,Tuition,"$1,400.00",Healthcare Worker,-$70.00,$0.00,"$1,330.00",Active,male,2,Richardson,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
12/1/2023,Sophia James,Sophia,James,,Tuition,"$1,155.00",Healthcare Worker,-$110.00,$0.00,"$1,045.00",Active,female,3,Rowlett,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
12/1/2023,Stefan Escobar,Stefan,Escobar,Dominik,Tuition,"$1,100.00",Old Price Discount,-$102.50,$0.00,$997.50,Active,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
12/1/2023,Stella Wallace,Stella,Wallace,,Tuition,"$1,155.00",Old Price Discount,-$55.00,$0.00,"$1,100.00",Active,female,2,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
12/1/2023,Steve Smith,Steve,Smith,,Tuition,"$1,050.00",Healthcare Worker,-$100.00,$0.00,$950.00,Active,male,3,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
12/1/2023,Suri Jia,Suri,Jia,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Active,female,4,Plano,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
12/1/2023,Taleen AlSabawe,Taleen,AlSabawe,Jenna,Tuition,"$1,102.50",Employee discount,"-$1,102.50",$0.00,$0.00,Active,female,7,Garland,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
12/1/2023,Tooba Khan,Tooba,Khan,,Tuition,"$1,000.00",Healthcare Worker,-$50.00,-$950.00,$0.00,Inactive,female,4,Garland,Texas,Primary,Van Gogh,5SD,8:30 AM,2:45 PM
12/1/2023,Tristan Lindsey,Tristan,Lindsey,,Tuition,"$1,155.00",CCA Discount,-$179.80,$0.00,$975.20,Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
12/1/2023,Uhunoman Orhue,Uhunoman,Orhue,,Tuition,"$1,155.00",CCA Discount,-$179.80,$0.00,$975.20,Active,female,3,Garland,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
12/1/2023,Victoria Akuba,Victoria,Akuba,,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,5,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
12/1/2023,Violet Brown,Violet,Brown,Rhett,Tuition,"$1,050.00",Sibling ,-$52.50,$0.00,$997.50,Active,female,5,Sachse,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
12/1/2023,William Rhodes,William,Rhodes,,Tuition,"$1,400.00",,$0.00,-$245.00,"$1,155.00",Inactive,male,1,Richardson,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
12/1/2023,Yumnah Shaikh,Yumnah,Shaikh,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Active,female,4,Plano,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
12/1/2023,Yusra Mohsin,Yusra,Mohsin,,Tuition,$950.00,Teacher Discount,-$237.50,$0.00,$712.50,Inactive,female,4,Wylie,Texas,Primary,Cassatt,5HD,8:30 AM,12:00 PM
12/1/2023,Yusuf Nizami,Yusuf,Nizami,,Tuition,"$1,050.00",Healthcare Worker,-$52.50,$0.00,$997.50,Active,male,3,Murphy,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
12/1/2023,Yusuf Siddiqui,Yusuf,Siddiqui,,Tuition,"$1,050.00",Sibling ,-$100.00,$0.00,$950.00,Active,male,3,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
12/1/2023,Zaid Ismail,Zaid,Ismail,,Tuition,$950.00,,$0.00,$0.00,$950.00,Active,male,4,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
12/1/2023,Zain Zebi,Zain,Zebi,,Tuition,"$1,050.00",CCA Discount,-$130.00,$0.00,$920.00,Active,male,4,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
12/1/2023,Zane Kyle Jones,Zane,Kyle Jones,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,male,2,Rockwall,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
12/1/2023,Zara Rios,Zara,Rios,,Tuition,"$1,102.50",Sibling ,-$200.00,$0.00,$902.50,Active,female,7,Plano,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
12/1/2023,Zayyan Jangda,Zayyan,Jangda,Aaliyan,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Active,male,3,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
12/1/2023,Zubair Usman,Zubair,Usman,,Tuition,"$1,155.00",Old Price Discount,-$55.00,$0.00,"$1,100.00",Active,male,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,Aahil Memon,Aahil,Memon,Aariz,Tuition,"$1,400.00",Sibling ,-$136.50,$0.00,"$1,263.50",Active,male,1,Richardson,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
1/1/2024,Aahil Memon,Aahil,Memon,Aariz,Tuition,"$1,400.00",,$0.00,"-$1,400.00",$0.00,Active,male,1,Richardson,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
1/1/2024,Aaliyan Jangda,Aaliyan,Jangda,Zayyan,Tuition,"$1,000.00",Sibling ,-$97.50,$0.00,$902.50,Active,male,4,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
1/1/2024,Aariz Memon,Aariz,Memon,Aahil,Tuition,"$1,050.00",Sibling ,-$102.37,-$947.63,$0.00,Active,male,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,Aariz Memon,Aariz,Memon,Aahil,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Active,male,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,Abdul hadi Bhangda,Abdul,hadi Bhangda,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Inactive,male,4,Plano,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,Abigail Esparza,Abigail,Esparza,Ragnar,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,8,Richardson,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,Abrahem Igbara,Abrahem,Igbara,,Tuition,"$1,000.00",,$0.00,"-$1,000.00",$0.00,Inactive,male,6,Garland,Texas,Lower Elementary,Cassatt,5SD,8:30 AM,2:45 PM
1/1/2024,Adam Atieh,Adam,Atieh,,Tuition,"$1,100.00",,$0.00,"-$1,100.00",$0.00,Inactive,male,2,Garland,Texas,Toddler,Beethoven,5HD,8:30 AM,12:00 PM
1/1/2024,Adira Oberhansley,Adira,Oberhansley,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Active,female,3,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,Alaina Barnwell,Alaina,Barnwell,,Tuition,"$1,400.00",CCA Discount,-$369.60,$0.00,"$1,030.40",Active,female,2,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
1/1/2024,Ali Khater,Ali,Khater,,Tuition,"$1,100.00",Friends & Family,-$110.00,$0.00,$990.00,Active,male,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,Allison Gandara,Allison,Gandara,,Tuition,"$1,155.00",Employee discount,"-$1,155.00",$0.00,$0.00,Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,Alya Aboulnaga,Alya,Aboulnaga,,Tuition,"$1,155.00",Teacher Discount,-$57.75,$0.00,"$1,097.25",Active,female,7,Murphy,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,Amadeus Nguyen,Amadeus,Nguyen,Jonathan,Tuition,"$1,050.00",Healthcare Worker,-$52.50,$0.00,$997.50,Active,male,5,Wylie,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,Amal Memon,Amal,Memon,Aahil,Tuition,"$1,050.00",Sibling ,-$52.50,$0.00,$997.50,Active,female,4,Murphy,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,Ameera Jibrin,Ameera,Jibrin,,Tuition,"$1,050.00",Employee discount,-$575.00,$0.00,$475.00,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,Anahi Itzel Flores,Anahi,Itzel Flores,,Tuition,"$1,155.00",Old Price Discount,-$55.00,$0.00,"$1,100.00",Active,female,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,Arfaan Basaria,Arfaan,Basaria,,Tuition,"$1,050.00",Employee discount,"-$1,050.00",$0.00,$0.00,Active,male,4,Carrollton,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,Ariana Jetpuri,Ariana,Jetpuri,Aydin,Tuition,"$1,102.50",Sibling ,-$55.12,$0.00,"$1,047.38",Active,female,8,Garland,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
1/1/2024,Arlo Tran,Arlo,Tran,Emma,Tuition,"$1,400.00",Teacher Discount,-$136.50,$0.00,"$1,263.50",Active,male,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
1/1/2024,Asher Adibi,Asher,Adibi,,Tuition,"$1,050.00",Old Price Discount,-$100.00,-$950.00,$0.00,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,Aurora Johnson,Aurora,Johnson,Avah,Tuition,$525.00,CCA Discount,-$85.00,$0.00,$440.00,Inactive,female,,,,Primary,,FD,7:00 AM,6:00 PM
1/1/2024,Austin Cobar,Austin,Cobar,,Tuition,"$1,133.00",Military Discount,-$56.65,$0.00,"$1,076.35",Active,male,6,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,Ava Barber,Ava,Barber,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,female,9,Rowlett,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,Ava Toufexis,Ava,Toufexis,June,Tuition,"$1,155.00",Old Price Discount,-$105.00,$0.00,"$1,050.00",Active,female,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,Avah Johnson,Avah,Johnson,,Tuition,"$1,102.50",Old Price Discount,-$152.50,$0.00,$950.00,Active,female,10,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
1/1/2024,Ayah Alhindi,Ayah,Alhindi,Noora,Tuition,"$1,000.00",Sibling ,-$50.00,$0.00,$950.00,Active,female,5,Plano,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
1/1/2024,Ayah Shurafa,Ayah,Shurafa,Sarah,Tuition,"$1,050.00",Friends & Family,-$100.00,$0.00,$950.00,Active,female,4,Rowlett,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,Aydin Hawlery,Aydin,Hawlery,Elind,Tuition,"$1,155.00",CCA Discount,-$107.80,$0.00,"$1,047.20",Active,male,3,Wylie,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,Aydin Jetpuri,Aydin,Jetpuri,Ariana,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Active,male,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,Bonnie Sampson,Bonnie,Sampson,Maxwell,Tuition,"$1,155.00",Sibling ,-$252.50,$0.00,$902.50,Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,Bouchra Tayebi,Bouchra,Tayebi,Kaouthar,Tuition,"$1,102.50",Friends & Family,-$402.50,$0.00,$700.00,Active,female,11,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
1/1/2024,Cecelia Johnson,Cecelia,Johnson,Avah,Tuition,$700.00,CCA Discount,-$207.20,$0.00,$492.80,Inactive,female,,,,Infant,,FD,7:00 AM,6:00 PM
1/1/2024,Chidiebere Ekeocha,Chidiebere,Ekeocha,,Tuition,"$1,155.00",Healthcare Worker,-$57.75,$0.00,"$1,097.25",Active,male,3,Rowlett,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
1/1/2024,Cleo Tarazona,Cleo,Tarazona,,Tuition,"$1,050.00",CCA Discount,-$130.00,$0.00,$920.00,Active,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,Copelyn McAnally,Copelyn,McAnally,,Tuition,"$1,155.00",CCA Discount,-$179.80,$0.00,$975.20,Active,female,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,Darshan Alagar,Darshan,Alagar,,Tuition,$950.00,Corporate Discount,-$95.00,$0.00,$855.00,Active,male,4,Garland,Texas,Primary,Chevalier,5HD,8:30 AM,12:00 PM
1/1/2024,Dawoud Siddiqui,Dawoud,Siddiqui,Yusuf,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Inactive,male,1,Richardson,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
1/1/2024,Demi McClure,Demi,McClure,Dessa,Tuition,"$1,050.00",Sibling ,-$147.50,$0.00,$902.50,Active,female,5,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,Dessa McClure,Dessa,McClure,Demi,Tuition,"$1,155.00",Corporate Discount,-$157.50,$0.00,$997.50,Active,female,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,Dominik Escobar,Dominik,Escobar,Stefan,Tuition,"$1,100.00",Sibling ,-$152.38,$0.00,$947.63,Active,male,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,Easton Taylor,Easton,Taylor,Helios,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
1/1/2024,Eleena Hamad,Eleena,Hamad,,Tuition,"$1,400.00",Healthcare Worker,-$70.00,$0.00,"$1,330.00",Active,female,1,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
1/1/2024,Elena Schuerger,Elena,Schuerger,,Tuition,"$1,155.00",Old Price Discount,-$55.00,$0.00,"$1,100.00",Active,female,3,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,Elias Nichols,Elias,Nichols,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Active,male,3,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
1/1/2024,Elind Hawlery,Elind,Hawlery,Aydin,Tuition,"$1,050.00",CCA Discount,-$70.34,$0.00,$979.66,Active,male,5,Wylie,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,Elizabeth Rhodes,Elizabeth,Rhodes,,Tuition,"$1,050.00",Corporate Discount,-$102.37,$0.00,$947.63,Inactive,female,4,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,Ella Tamo,Ella,Tamo,Liam,Tuition,"$1,050.00",Sibling ,-$147.50,$0.00,$902.50,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,Elliana Medina Fuentes,Elliana,Medina Fuentes,,Tuition,"$1,155.00",Teacher Discount,-$157.50,$0.00,$997.50,Active,female,3,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,Emiliana Cammarano,Emiliana,Cammarano,,Tuition,"$1,400.00",,$0.00,"-$1,400.00",$0.00,Inactive,female,2,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
1/1/2024,Emma Diaz,Emma,Diaz,,Tuition,$950.00,Old Price Discount,-$50.00,$0.00,$900.00,Active,female,3,Rowlett,Texas,Primary,Van Gogh,5SD,8:30 AM,2:45 PM
1/1/2024,Emma Tamo,Emma,Tamo,Liam,Tuition,"$1,400.00",Teacher Discount,-$355.00,$0.00,"$1,045.00",Active,female,2,Richardson,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,Emma Tran,Emma,Tran,Arlo,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Active,female,3,,,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,Ethan Mai,Ethan,Mai,,Tuition,"$1,050.00",Healthcare Worker,-$100.00,$0.00,$950.00,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,Ethan Soler,Ethan,Soler,,Tuition,"$1,155.00",Teacher Discount,-$57.75,$0.00,"$1,097.25",Active,male,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,Evangeline Kang,Evangeline,Kang,,Tuition,"$1,100.00",,$0.00,$0.00,"$1,100.00",Active,female,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,Genevieve Heake,Genevieve,Heake,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,female,2,Garland,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
1/1/2024,Ghufran Alzobi,Ghufran,Alzobi,Nooran,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,8,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,Harlow Barnett,Harlow,Barnett,Hazel,Tuition,"$1,400.00",,$0.00,$0.00,"$1,400.00",Active,female,1,Richardson,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
